adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,name,form,period,filed,quarter
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=CorporateDebtSecurities;,,27591000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2017,2017-09-30,4,USD,EquityComponents=RetainedEarnings;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NonoperatingIncomeExpense,us-gaap/2017,2017-09-30,4,USD,,,2745000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2015-09-30,4,USD,ProductOrService=OtherProducts;,,10067000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CommitmentsAndContingencies,us-gaap/2017,2017-09-30,0,USD,,,,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingExpenses,us-gaap/2017,2017-09-30,4,USD,,,26842000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NonoperatingIncomeExpense,us-gaap/2017,2017-09-30,4,USD,DerivativeInstrumentRisk=InterestRateContract;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,-2000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2015-12-31,1,USD,,,18361000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodShares,us-gaap/2017,2016-09-30,4,shares,ShareRepurchaseProgram=OpenMarketRepurchases;,,167567000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2017,2016-09-30,4,USD,,,297000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SharesOfStockIssuedDuringPeriodShareBasedCompensationNetOfSharesWithheldForTaxes,0000320193-17-000070,2015-09-30,4,shares,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,37624000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2017,2015-09-30,4,USD,,,107447000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,EarningsPerShareBasic,us-gaap/2017,2017-09-30,4,USD,,,9.27,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2017,2015-09-30,4,USD,,,-592000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CommonStockDividendsPerShareDeclared,us-gaap/2017,2015-12-31,1,USD,,,0.52,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingIncomeLoss,us-gaap/2017,2016-09-30,4,USD,ConsolidationItems=OperatingSegments;,,74301000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2017-09-30,4,USD,,,229234000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CommonStockSharesIssued,us-gaap/2017,2016-09-30,0,shares,,,5336166000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,ProceedsFromRepaymentsOfCommercialPaper,us-gaap/2017,2017-09-30,4,USD,,,3852000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CommonStockSharesAuthorized,us-gaap/2017,2017-09-30,0,shares,,,12600000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2017,2015-09-30,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2016-09-30,0,USD,,,46671000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,Dividends,us-gaap/2017,2016-09-30,4,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2017,2017-09-30,4,USD,,,329000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2017,2017-09-30,4,USD,,,-154000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,EarningsPerShareDiluted,us-gaap/2017,2016-09-30,4,USD,,,8.31,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsAtCarryingValue,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;,,3666000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2016-06-30,1,USD,,,7796000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,us-gaap/2017,2016-09-30,4,USD,,,-8000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,InterestPaid,us-gaap/2017,2016-09-30,4,USD,,,1316000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsAtCarryingValue,us-gaap/2017,2016-09-30,0,USD,,,20484000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesNoncurrent,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,Liabilities,us-gaap/2017,2016-09-30,0,USD,,,193437000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=ForeignGovernmentDebtSecurities;,,123000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2017,2015-09-30,4,USD,,,749000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2016-09-30,4,USD,EquityComponents=RetainedEarnings;,,45687000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2017-09-30,0,USD,,,53892000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2017-09-30,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesNoncurrent,us-gaap/2017,2017-09-30,0,USD,InvestmentType=Cash;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,2017-09-30,4,USD,,,12451000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,IncreaseDecreaseInAccountsPayable,us-gaap/2017,2017-09-30,4,USD,,,9618000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsAtCarryingValue,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=ForeignGovernmentDebtSecurities;,,9000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockholdersEquity,us-gaap/2017,2016-09-30,0,USD,EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,38000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockholdersEquity,us-gaap/2017,2015-09-30,0,USD,EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,772000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2017,2017-09-30,0,USD,,,-150000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2017,2016-09-30,4,USD,,,-2033000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,IncreaseDecreaseInInventories,us-gaap/2017,2015-09-30,4,USD,,,238000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodShares,us-gaap/2017,2016-09-30,1,shares,ShareRepurchaseProgram=OpenMarketRepurchases;,,28579000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2015-09-30,4,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2017,2015-09-30,4,USD,,,-424000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodShares,us-gaap/2017,2016-09-30,4,shares,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,279609000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=AssetBackedSecurities;,,31000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingIncomeLoss,us-gaap/2017,2016-09-30,4,USD,BusinessSegments=EuropeSegment;,,15348000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,InventoryNet,us-gaap/2017,2017-09-30,0,USD,,,4855000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingIncomeLoss,us-gaap/2017,2017-09-30,4,USD,BusinessSegments=JapanSegment;,,8097000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2016-09-30,4,USD,Geographical=OtherCountries;,,91480000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,2015-09-30,4,USD,,,-1427000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodShares,us-gaap/2017,2017-06-30,1,shares,ShareRepurchaseProgram=OpenMarketRepurchases;,,30356000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesNoncurrent,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,2015-09-30,4,USD,EquityComponents=RetainedEarnings;,,36026000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherLiabilitiesNoncurrent,us-gaap/2017,2016-09-30,0,USD,,,36074000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2015-09-30,4,USD,ProductOrService=Services;,,19909000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NontradeReceivablesCurrent,us-gaap/2017,2017-09-30,0,USD,,,17799000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2017,2017-09-30,4,USD,,,4909000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetCashProvidedByUsedInInvestingActivities,us-gaap/2017,2017-09-30,4,USD,,,-46446000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,ComprehensiveIncomeNetOfTax,us-gaap/2017,2017-09-30,4,USD,,,47567000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingIncomeLoss,us-gaap/2017,2017-09-30,4,USD,BusinessSegments=GreaterChinaSegment;,,17032000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,2016-09-30,1,USD,ShareRepurchaseProgram=OpenMarketRepurchases;,,3000000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2015-09-30,4,USD,Geographical=US;,,81732000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetCashProvidedByUsedInFinancingActivities,us-gaap/2017,2017-09-30,4,USD,,,-17347000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2017-09-30,4,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,2017-09-30,1,USD,ShareRepurchaseProgram=OpenMarketRepurchases;,,4500000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingIncomeLoss,us-gaap/2017,2017-09-30,4,USD,BusinessSegments=RestOfAsiaPacificSegment;,,5304000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,EarningsPerShareDiluted,us-gaap/2017,2015-09-30,4,USD,,,9.22,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=ForeignGovernmentDebtSecurities;,,818000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2017,2017-09-30,4,USD,ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,2051000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesNoncurrent,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=BankTimeDeposits;,,772000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CostOfGoodsAndServicesSold,us-gaap/2017,2016-09-30,4,USD,DerivativeInstrumentRisk=ForeignExchangeContract;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,-130000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CostOfGoodsAndServicesSold,us-gaap/2017,2015-09-30,4,USD,,,140089000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodShares,us-gaap/2017,2016-08-31,1,shares,ShareRepurchaseProgram=AcceleratedShareRepurchaseAgreementMay2016;,,60452000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SellingGeneralAndAdministrativeExpense,us-gaap/2017,2017-09-30,4,USD,,,15261000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2017-09-30,4,USD,BusinessSegments=AmericasSegment;,,96600000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2017,2017-09-30,4,USD,,,1315000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,Dividends,us-gaap/2017,2016-09-30,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,GrossProfit,us-gaap/2017,2017-09-30,1,USD,,,19931000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsAtCarryingValue,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=AssetBackedSecurities;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2017-09-30,4,USD,EquityComponents=RetainedEarnings;,,48351000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockholdersEquity,us-gaap/2017,2015-09-30,0,USD,EquityComponents=RetainedEarnings;,,92284000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,ProceedsFromRepaymentsOfCommercialPaper,us-gaap/2017,2015-09-30,4,USD,,,2191000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockholdersEquity,us-gaap/2017,2014-09-30,0,USD,,,111547000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,0000320193-17-000070,2015-09-30,4,USD,EquityComponents=RetainedEarnings;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MoneyMarketFunds;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,2016-09-30,4,USD,EquityComponents=RetainedEarnings;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,2016-09-30,4,USD,EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,-734000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USTreasurySecurities;,,13492000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OtherAssetsNoncurrent,us-gaap/2017,2016-09-30,0,USD,,,8757000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2017,2015-09-30,4,USD,,,7276000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2017-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USGovernmentAgenciesDebtSecurities;,,2057000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2016-09-30,4,USD,ProductOrService=Mac;,,22831000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,0000320193-17-000070,2015-09-30,4,USD,EquityComponents=CommonStockIncludingAdditionalPaidInCapital;,,-231000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsAtCarryingValue,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;InvestmentType=MutualFund;,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,2017-09-30,4,USD,ShareRepurchaseProgram=OpenMarketRepurchases;,,18001000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,Dividends,us-gaap/2017,2016-09-30,4,USD,EquityComponents=RetainedEarnings;,,12188000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,0000320193-17-000070,2017-09-30,4,USD,,,620000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2017-03-31,1,USD,,,11029000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,2017-09-30,4,USD,EquityComponents=RetainedEarnings;,,33001000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,CashAndCashEquivalentsAtCarryingValue,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=USGovernmentAgenciesDebtSecurities;,,2762000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NonoperatingIncomeExpense,us-gaap/2017,2015-09-30,4,USD,,,1285000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2016-12-31,1,USD,,,17891000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2015-09-30,4,USD,Geographical=OtherCountries;,,93268000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,NetIncomeLoss,us-gaap/2017,2017-09-30,4,USD,,,48351000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,PropertyPlantAndEquipmentNet,us-gaap/2017,2016-09-30,0,USD,,,27010000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,AvailableForSaleSecuritiesCurrent,us-gaap/2017,2016-09-30,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;InvestmentType=CommercialPaper;,,4965000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockholdersEquity,us-gaap/2017,2016-09-30,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,1174000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2015-09-30,4,USD,ProductOrService=IPhone;,,155041000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,StockRepurchasedAndRetiredDuringPeriodValue,us-gaap/2017,2015-12-31,1,USD,ShareRepurchaseProgram=OpenMarketRepurchases;,,3000000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,OperatingIncomeLoss,us-gaap/2017,2017-09-30,4,USD,,,61344000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,RepaymentsOfLongTermDebt,us-gaap/2017,2015-09-30,4,USD,,,0.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2017-09-30,4,USD,Geographical=CN;,,44764000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
0000320193-17-000070,SalesRevenueNet,us-gaap/2017,2017-09-30,4,USD,DerivativeInstrumentRisk=ForeignExchangeContract;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,662000000.0,,APPLE INC,10-K,2017-09-30,2017-11-03,2017q4
