cik,company_name,year_2014_chi_square,year_2014_p_value,year_2014_MAD,year_2014_KS_test,year_2015_chi_square,year_2015_p_value,year_2015_MAD,year_2015_KS_test,year_2016_chi_square,year_2016_p_value,year_2016_MAD,year_2016_KS_test,year_2017_chi_square,year_2017_p_value,year_2017_MAD,year_2017_KS_test,year_2018_chi_square,year_2018_p_value,year_2018_MAD,year_2018_KS_test,year_2019_chi_square,year_2019_p_value,year_2019_MAD,year_2019_KS_test,year_2020_chi_square,year_2020_p_value,year_2020_MAD,year_2020_KS_test,year_2021_chi_square,year_2021_p_value,year_2021_MAD,year_2021_KS_test,year_2022_chi_square,year_2022_p_value,year_2022_MAD,year_2022_KS_test,year_2023_chi_square,year_2023_p_value,year_2023_MAD,year_2023_KS_test,year_2024_chi_square,year_2024_p_value,year_2024_MAD,year_2024_KS_test
0000059558,LINCOLN NATIONAL CORP,84.3213,0.0,1.9719,0.9148,83.628,0.0,1.7786,0.9222,83.1776,0.0,1.9012,0.9056,91.9588,0.0,2.0654,0.8956,55.622,0.0,1.7152,0.8964,33.227,0.0001,1.3194,0.8937,22.3072,0.0044,1.1324,0.9075,43.4731,0.0,1.4191,0.9115,38.0929,0.0,1.3016,0.9024,61.9212,0.0,0.6508,0.9062,43.3967,0.0,0.9302,0.906
0000311094,WESTAMERICA BANCORPORATION,46.1619,0.0,1.3117,0.9092,23.6554,0.0026,0.7469,0.9014,44.2279,0.0,1.2835,0.905,48.2709,0.0,1.4164,0.9086,86.0327,0.0,1.8829,0.9219,93.8885,0.0,1.8633,0.918,44.0078,0.0,1.0944,0.9132,37.8394,0.0,1.1981,0.9111,51.1698,0.0,1.3662,0.8978,68.5851,0.0,1.6824,0.9058,48.9576,0.0,1.5344,0.9159
0000107687,WINNEBAGO INDUSTRIES INC,28.3635,0.0004,1.338,0.9027,34.5144,0.0,1.5573,0.8995,31.6819,0.0001,1.5546,0.9051,28.5705,0.0004,1.255,0.8965,17.6709,0.0238,1.1256,0.9016,48.4737,0.0,1.6551,0.913,41.7601,0.0,1.497,0.9076,20.5356,0.0085,1.1564,0.8968,25.996,0.0011,1.0367,0.9112,38.0863,0.0,1.4653,0.9201,39.1883,0.0,1.6359,0.9191
0001374310,"Cboe Global Markets, Inc.",59.0607,0.0,1.789,0.8743,34.0475,0.0,1.1139,0.8953,44.4885,0.0,1.4381,0.9094,35.0232,0.0,1.1376,0.9053,14.4199,0.0715,0.7343,0.8934,34.1325,0.0,0.9279,0.9037,54.7375,0.0,1.324,0.9102,78.6948,0.0,1.9056,0.9129,39.4025,0.0,1.1506,0.9155,35.4421,0.0,0.9781,0.9101,19.2591,0.0135,0.7763,0.9028
0000896622,"APTARGROUP, INC.",42.26,0.0,1.3838,0.9169,20.0269,0.0102,1.0245,0.9122,31.053,0.0001,0.9102,0.9211,49.6713,0.0,1.3914,0.9167,83.8132,0.0,1.4711,0.9116,122.7346,0.0,1.7682,0.9147,78.3567,0.0,1.6474,0.9095,70.0609,0.0,1.6993,0.9043,30.9228,0.0001,1.1426,0.8897,41.8229,0.0,1.2717,0.8861,28.0841,0.0005,1.023,0.9015
0001591698,Paylocity Holding Corp,63.1697,0.0,2.3281,0.8997,67.1459,0.0,2.4891,0.9092,114.2558,0.0,2.6466,0.909,97.658,0.0,2.5659,0.9037,87.2246,0.0,2.0342,0.9002,83.8937,0.0,1.831,0.9099,95.5581,0.0,2.0139,0.9131,85.1793,0.0,1.6818,0.919,85.719,0.0,2.0733,0.915,47.1937,0.0,1.6022,0.9165,76.6822,0.0,2.1187,0.9003
0001158172,"COMSCORE, INC.",84.0392,0.0,2.052,0.8937,86.6089,0.0,1.92,0.8767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7531,0.0,1.2767,0.9008,71.6406,0.0,1.4909,0.9111,77.832,0.0,1.4511,0.9217,64.4957,0.0,1.4351,0.9029,70.2951,0.0,1.3983,0.872,124.3129,0.0,1.7832,0.8605,58.5648,0.0,1.6995,0.9175
0001298946,DiamondRock Hospitality Co,26.4773,0.0009,1.5964,0.9124,34.1517,0.0,1.8654,0.9164,27.0465,0.0007,1.4783,0.9119,53.5996,0.0,2.3186,0.8849,74.1984,0.0,2.6525,0.875,145.2252,0.0,2.7456,0.9021,56.265,0.0,2.1273,0.9112,69.9414,0.0,2.0271,0.9211,60.2732,0.0,1.7913,0.9168,70.1757,0.0,2.0565,0.9036,133.3537,0.0,2.7658,0.9008
0000729986,UNITED BANKSHARES INC/WV,96.9854,0.0,1.7463,0.9061,129.1964,0.0,1.9175,0.8706,160.5049,0.0,1.9897,0.8653,70.6305,0.0,1.7445,0.8952,50.7639,0.0,1.3283,0.895,81.3876,0.0,1.6562,0.8973,83.991,0.0,1.5735,0.9122,101.4021,0.0,1.848,0.9142,101.1855,0.0,1.6998,0.9259,56.1053,0.0,1.1819,0.9112,53.8432,0.0,1.0366,0.9043
0001567683,"Clearway Energy, Inc.",16.3006,0.0383,0.9776,0.9158,54.9124,0.0,1.0966,0.9216,38.7717,0.0,1.2248,0.9193,27.9467,0.0005,0.8487,0.9135,15.2448,0.0546,0.7168,0.9092,24.5571,0.0018,0.8398,0.9191,17.0552,0.0295,0.6663,0.9106,54.5847,0.0,1.1716,0.9144,31.381,0.0001,1.0492,0.9097,22.1686,0.0046,0.7662,0.9038,25.8851,0.0011,0.9617,0.9047
0000200406,JOHNSON & JOHNSON,14.9133,0.0609,0.6875,0.9103,20.6512,0.0081,0.8774,0.9032,9.238,0.3226,0.4971,0.9018,19.9108,0.0107,0.6019,0.8869,41.441,0.0,0.8365,0.8912,36.0781,0.0,0.7769,0.8923,37.0986,0.0,0.7892,0.8883,32.275,0.0001,0.885,0.8932,14.8004,0.0631,0.5244,0.897,26.29,0.0009,0.4909,0.8931,22.5406,0.004,0.6698,0.9016
0000771497,ABM INDUSTRIES INC /DE/,54.69,0.0,1.7968,0.91,39.2888,0.0,1.4815,0.898,28.7812,0.0003,1.1974,0.8973,55.6194,0.0,1.8325,0.8934,35.9242,0.0,1.7424,0.909,50.8754,0.0,1.5705,0.9123,40.7015,0.0,1.2192,0.9107,51.1577,0.0,1.5488,0.9106,61.6681,0.0,1.5298,0.9098,92.8964,0.0,1.741,0.9034,80.6392,0.0,1.251,0.9022
0000935036,"ACI WORLDWIDE, INC.",24.1561,0.0022,1.0954,0.8988,30.2199,0.0002,1.2532,0.9082,20.111,0.0099,1.0989,0.9033,17.2204,0.0279,0.8055,0.8962,27.3934,0.0006,1.17,0.9001,45.3814,0.0,1.6026,0.8969,81.6194,0.0,2.2452,0.8881,60.9301,0.0,1.7115,0.8969,36.4878,0.0,1.4491,0.9046,50.7634,0.0,1.5883,0.9151,61.2524,0.0,1.7781,0.9118
0001561550,"Datadog, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1506,0.0,3.0079,0.9085,24.1843,0.0021,1.2271,0.9014,31.7755,0.0001,1.0726,0.8956,77.5661,0.0,2.067,0.8984,137.1357,0.0,2.8783,0.9245,144.0615,0.0,3.0601,0.9245
0001084048,"ZIFF DAVIS, INC.",95.2209,0.0,1.548,0.9016,64.1728,0.0,1.2314,0.8952,35.195,0.0,0.906,0.9016,79.1601,0.0,1.3938,0.8993,41.7175,0.0,1.2079,0.9115,67.0605,0.0,1.1506,0.9133,98.0601,0.0,1.5455,0.9133,104.3095,0.0,1.5718,0.9119,68.6945,0.0,1.3862,0.9126,59.8959,0.0,1.6699,0.8987,99.8875,0.0,2.2353,0.8945
0001364250,Douglas Emmett Inc,49.4984,0.0,1.6353,0.9258,44.2509,0.0,1.3948,0.9267,15.0371,0.0584,0.9118,0.9139,21.3795,0.0062,0.8399,0.9176,21.0435,0.007,1.1024,0.9021,25.6001,0.0012,1.1882,0.9044,21.1462,0.0068,0.9114,0.8874,41.7558,0.0,1.5332,0.8873,53.9776,0.0,1.9871,0.8969,58.2308,0.0,1.9958,0.9023,72.9972,0.0,2.1455,0.8879
0001413329,Philip Morris International Inc.,7.6688,0.4665,0.6195,0.8983,14.4436,0.0709,0.8047,0.9144,11.9475,0.1536,0.804,0.915,7.5597,0.4776,0.6813,0.9105,10.9407,0.2051,0.5263,0.9078,7.7739,0.4559,0.5771,0.91,15.5321,0.0496,0.7551,0.9116,15.8337,0.0448,0.9267,0.9107,25.3519,0.0014,1.0773,0.9004,26.4836,0.0009,1.0811,0.8912,37.2463,0.0,1.3383,0.8869
0000895417,EQUITY LIFESTYLE PROPERTIES INC,32.4692,0.0001,1.0447,0.8879,44.1249,0.0,1.1042,0.8829,48.3288,0.0,1.1619,0.8852,52.3031,0.0,1.1348,0.8918,73.0332,0.0,1.441,0.8954,48.2562,0.0,1.0898,0.8962,48.4122,0.0,1.4559,0.9097,54.8577,0.0,1.5804,0.913,25.556,0.0013,0.9826,0.9137,38.8974,0.0,1.2205,0.9117,83.9809,0.0,1.3233,0.9144
0000016058,CACI INTERNATIONAL INC /DE/,11.1582,0.1929,0.7905,0.9045,16.8807,0.0314,0.9801,0.9116,30.647,0.0002,1.2584,0.9135,22.3805,0.0043,1.2313,0.9079,22.9516,0.0034,1.2608,0.9017,41.7786,0.0,1.5105,0.9092,38.3787,0.0,1.1139,0.9168,57.2727,0.0,1.2615,0.9198,41.9813,0.0,1.2195,0.9099,54.8716,0.0,1.5134,0.9012,61.0131,0.0,1.8525,0.9084
0001506307,"KINDER MORGAN, INC.",19.0026,0.0148,0.7273,0.9012,89.1632,0.0,1.2096,0.9004,51.522,0.0,0.728,0.9108,61.2822,0.0,1.061,0.9119,42.5689,0.0,0.7653,0.9094,47.2087,0.0,0.9119,0.9088,89.2551,0.0,1.5731,0.9063,57.2709,0.0,1.5552,0.9103,32.0468,0.0001,1.0881,0.9172,36.0802,0.0,1.0968,0.9221,32.293,0.0001,0.9444,0.9194
0000034088,EXXON MOBIL CORP,35.8016,0.0,1.2737,0.8901,34.049,0.0,1.1593,0.9039,23.8748,0.0024,1.0551,0.9144,10.188,0.2521,0.5779,0.9037,27.0702,0.0007,1.0375,0.9021,38.3278,0.0,1.2521,0.9092,20.3222,0.0092,0.9304,0.9113,20.2931,0.0093,1.0224,0.9057,13.7382,0.0889,0.7381,0.9002,25.8301,0.0011,0.7683,0.905,34.8578,0.0,0.9528,0.9098
0000074303,OLIN Corp,60.0858,0.0,1.3526,0.9105,81.5689,0.0,1.1905,0.9178,55.5008,0.0,0.9767,0.9089,24.7915,0.0017,0.8105,0.9034,32.7966,0.0001,0.7929,0.895,55.2163,0.0,1.0068,0.9013,23.9291,0.0024,0.7865,0.9027,22.6131,0.0039,1.0706,0.9122,21.1552,0.0067,1.1045,0.9098,21.5743,0.0058,0.9641,0.9029,42.1403,0.0,1.4197,0.9149
0001596532,"Arista Networks, Inc.",31.4701,0.0001,2.1655,0.925,40.2928,0.0,1.6692,0.9173,43.7915,0.0,1.4212,0.9001,86.4826,0.0,1.5347,0.9089,61.0617,0.0,1.4889,0.913,30.3225,0.0002,1.1114,0.8976,31.8799,0.0001,1.1309,0.9095,56.3826,0.0,1.3125,0.9133,40.2801,0.0,1.5323,0.9156,61.6295,0.0,1.9256,0.9042,56.5548,0.0,1.7176,0.8872
0000912728,FORWARD AIR CORP,25.0353,0.0015,1.1539,0.9165,15.0244,0.0587,0.8856,0.9032,23.9011,0.0024,1.2539,0.9042,11.6041,0.1698,0.863,0.9121,19.1757,0.0139,0.787,0.9223,45.4862,0.0,1.6139,0.9197,94.4596,0.0,2.2539,0.9097,84.1038,0.0,1.9976,0.9032,58.1285,0.0,1.6277,0.9007,54.6745,0.0,1.9097,0.9138,39.0059,0.0,1.2595,0.9236
0000874238,"STERLING INFRASTRUCTURE, INC.",37.0979,0.0,1.6699,0.9057,71.5336,0.0,2.1985,0.8905,26.0234,0.001,1.3059,0.8823,11.1734,0.1921,0.9436,0.9026,20.5172,0.0085,0.8107,0.8988,13.0642,0.1097,0.971,0.8986,75.5224,0.0,1.7846,0.9029,84.4308,0.0,1.7884,0.9014,85.0706,0.0,1.5014,0.917,71.377,0.0,1.7976,0.9147,78.8035,0.0,2.0569,0.9233
0000856982,MERIT MEDICAL SYSTEMS INC,14.1155,0.0788,0.6439,0.9026,24.8698,0.0016,0.8256,0.9072,22.4984,0.0041,1.0038,0.9005,34.3848,0.0,1.2008,0.8894,14.6201,0.067,0.7363,0.9003,89.9435,0.0,1.8686,0.8961,100.6089,0.0,1.8531,0.8878,73.2335,0.0,1.6689,0.8924,77.2523,0.0,1.6828,0.8955,87.4817,0.0,1.4948,0.9129,100.9283,0.0,1.7163,0.9166
0001025378,W. P. Carey Inc.,33.9941,0.0,0.868,0.9015,35.921,0.0,0.8381,0.9051,21.8438,0.0052,0.8001,0.9054,24.9883,0.0016,0.5643,0.9024,15.8176,0.0451,0.5288,0.9053,10.5159,0.2307,0.5114,0.9034,46.2695,0.0,1.0873,0.9037,50.7553,0.0,1.2475,0.9023,15.9605,0.0429,0.6451,0.9043,60.8541,0.0,1.3861,0.8969,64.0898,0.0,1.3855,0.9042
0001046025,HERITAGE FINANCIAL CORP /WA/,23.0579,0.0033,0.8619,0.9036,11.2242,0.1893,0.535,0.8993,25.1055,0.0015,0.9301,0.8904,52.538,0.0,1.5535,0.9082,28.1353,0.0004,1.0523,0.912,18.5709,0.0173,0.7865,0.8938,53.4183,0.0,1.2829,0.9016,65.9209,0.0,1.2248,0.9088,58.1819,0.0,1.5427,0.9014,45.9762,0.0,1.2283,0.9029,65.4546,0.0,1.4783,0.8932
0000886346,KADANT INC,29.6389,0.0002,1.051,0.8871,29.309,0.0003,0.9552,0.8863,30.9188,0.0001,1.0102,0.8869,25.5679,0.0012,1.2322,0.9013,68.4807,0.0,1.8478,0.9088,71.7764,0.0,1.8911,0.9075,47.8127,0.0,1.5639,0.8909,41.9695,0.0,1.4877,0.9113,24.2647,0.0021,1.0986,0.9156,13.3386,0.1007,0.746,0.9075,30.6423,0.0002,1.1564,0.9079
0000014930,BRUNSWICK CORP,61.0702,0.0,1.4409,0.8769,69.8203,0.0,1.628,0.8753,74.8677,0.0,1.7751,0.8794,73.9968,0.0,1.798,0.8841,42.6498,0.0,1.4089,0.8892,52.3527,0.0,1.4168,0.8966,87.1662,0.0,1.727,0.9092,99.8335,0.0,1.512,0.9054,45.191,0.0,0.8969,0.9036,52.2186,0.0,1.2963,0.8995,47.4053,0.0,1.4076,0.9044
0000717423,MURPHY OIL CORP,66.0728,0.0,1.7935,0.8958,89.2611,0.0,2.1446,0.8946,55.8227,0.0,1.8534,0.8889,60.3676,0.0,1.6998,0.8946,58.7199,0.0,1.5636,0.8803,37.1681,0.0,1.2978,0.8936,46.0308,0.0,1.4011,0.8861,24.3744,0.002,1.0876,0.8954,49.126,0.0,1.6265,0.9038,35.1988,0.0,1.397,0.898,15.9807,0.0427,0.7152,0.8946
0001705696,VICI PROPERTIES INC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7658,0.0001,3.1856,0.9069,28.5119,0.0004,1.4799,0.8977,25.1428,0.0015,1.2196,0.9025,69.5537,0.0,1.57,0.908,142.4626,0.0,2.449,0.875,156.7299,0.0,2.0569,0.8723,69.1738,0.0,1.1645,0.8872,134.2493,0.0,1.8533,0.8925
0001612630,JOINT Corp,31.7109,0.0001,2.741,0.9047,110.8629,0.0,2.3658,0.9022,11.4618,0.1769,1.0012,0.9054,5.799,0.6697,0.6904,0.9089,33.2621,0.0001,1.7045,0.9119,21.424,0.0061,1.1641,0.9078,40.1917,0.0,1.6521,0.9134,47.6341,0.0,1.6692,0.9266,69.7756,0.0,1.4958,0.9288,69.1567,0.0,1.2956,0.9035,13.1187,0.1078,0.8752,0.9014
0001571123,Science Applications International Corp,36.3674,0.0,1.8877,0.8891,31.1073,0.0001,1.5995,0.8905,22.0552,0.0048,1.2538,0.906,43.9829,0.0,2.0481,0.9095,21.6469,0.0056,1.1683,0.9138,53.9995,0.0,2.3165,0.9086,64.9666,0.0,2.3872,0.8927,44.1039,0.0,1.8929,0.9069,59.1682,0.0,2.2005,0.9196,24.9887,0.0016,1.2503,0.9043,40.8334,0.0,1.9136,0.9059
0001273685,"ADAMAS TRUST, INC.",93.5828,0.0,1.5092,0.8805,81.8119,0.0,1.3401,0.9051,64.7696,0.0,1.1319,0.91,115.9403,0.0,1.5242,0.8978,201.3141,0.0,2.2226,0.8639,64.1654,0.0,1.3908,0.8982,131.8437,0.0,2.2036,0.92,41.0951,0.0,0.9955,0.9092,83.1123,0.0,1.597,0.9112,71.6003,0.0,1.0793,0.8803,62.7758,0.0,0.8932,0.8789
0000879101,KIMCO REALTY CORP,41.6432,0.0,0.8982,0.8844,38.6308,0.0,1.1399,0.8926,39.5245,0.0,1.0196,0.9019,19.7628,0.0113,0.7807,0.8963,105.964,0.0,1.586,0.8949,138.7714,0.0,2.1118,0.899,128.7683,0.0,2.2684,0.8836,166.1432,0.0,2.3172,0.8787,41.4433,0.0,1.3206,0.8959,228.2657,0.0,2.6689,0.8891,202.0085,0.0,2.2603,0.8904
0001058090,CHIPOTLE MEXICAN GRILL INC,27.3714,0.0006,1.6171,0.9166,29.6227,0.0002,1.6085,0.9142,29.4307,0.0003,1.7344,0.9158,27.0889,0.0007,1.6529,0.9141,33.8784,0.0,1.7649,0.9176,108.0912,0.0,2.3651,0.9269,53.9925,0.0,1.6587,0.9174,57.5861,0.0,1.7276,0.9294,54.8101,0.0,1.6749,0.9034,42.0747,0.0,1.8303,0.8901,11.4552,0.1772,0.7902,0.9112
0000063296,MATTHEWS INTERNATIONAL CORP,29.2108,0.0003,1.1792,0.8918,27.9631,0.0005,0.8729,0.8871,36.9285,0.0,0.9798,0.8824,26.5383,0.0008,1.1275,0.8988,33.3833,0.0001,1.3592,0.8945,62.827,0.0,1.7974,0.8981,26.6114,0.0008,1.0783,0.9034,15.2773,0.054,0.7066,0.9064,30.9858,0.0001,0.9466,0.9139,31.9042,0.0001,1.048,0.9058,52.5099,0.0,1.5479,0.8985
0001397187,lululemon athletica inc.,26.1211,0.001,1.448,0.8929,65.2829,0.0,2.0449,0.8792,57.6154,0.0,2.3074,0.8766,65.7009,0.0,1.9987,0.8722,41.6716,0.0,1.3412,0.874,43.3171,0.0,1.4941,0.8784,86.3109,0.0,1.7511,0.9083,77.3886,0.0,1.8051,0.9187,48.6401,0.0,1.4501,0.9153,67.3739,0.0,2.1529,0.9119,55.8344,0.0,1.3632,0.9039
0002041610,Paramount Skydance Corp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000070858,BANK OF AMERICA CORP /DE/,19.7034,0.0115,0.4839,0.9023,35.7793,0.0,0.5558,0.9137,18.0094,0.0212,0.3384,0.9073,51.9778,0.0,0.6711,0.8931,72.9887,0.0,0.9344,0.8905,89.8822,0.0,1.1735,0.8894,70.8052,0.0,1.1444,0.8903,67.6203,0.0,1.0817,0.8913,20.0553,0.0101,0.5618,0.9016,10.3249,0.243,0.4104,0.9054,11.3058,0.185,0.4057,0.9078
0001941365,"MasterBrand, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8967,0.0,2.2914,0.9036,37.6711,0.0,1.7082,0.9014
0001286681,DOMINOS PIZZA INC,22.7098,0.0038,1.2254,0.9074,21.0115,0.0071,1.3439,0.9016,14.1123,0.0789,1.0372,0.8949,19.3578,0.0131,1.2883,0.9125,27.7997,0.0005,0.9426,0.9109,88.3364,0.0,2.4594,0.8971,91.4251,0.0,2.5212,0.8963,70.0343,0.0,1.7489,0.9072,65.4764,0.0,1.9153,0.9107,75.7254,0.0,2.2122,0.9163,62.0916,0.0,2.102,0.9213
0001944013,Crane Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5865,0.0,1.54,0.9246,59.455,0.0,1.3965,0.9196
0000927003,ADVANCED ENERGY INDUSTRIES INC,27.1824,0.0007,1.5013,0.9177,49.1857,0.0,1.7671,0.9085,31.0603,0.0001,1.4452,0.9125,30.1877,0.0002,1.4396,0.9116,62.6689,0.0,1.7209,0.9013,56.8246,0.0,1.5218,0.8953,83.8277,0.0,1.7676,0.8932,95.2465,0.0,1.9634,0.9016,99.7328,0.0,2.129,0.8943,63.2333,0.0,1.7317,0.8957,81.5375,0.0,2.3679,0.9025
0000097134,TENNANT CO,47.8769,0.0,1.9251,0.9271,22.8952,0.0035,1.3,0.9126,16.4709,0.0361,1.1642,0.9114,14.4425,0.0709,0.9271,0.9126,61.4385,0.0,1.0584,0.9009,123.4415,0.0,1.6656,0.905,92.6106,0.0,1.8418,0.9135,54.9749,0.0,1.8384,0.9165,72.5323,0.0,2.0085,0.9144,107.1925,0.0,2.4727,0.9172,63.5911,0.0,1.5916,0.9186
0001661181,Organogenesis Holdings Inc.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3257,0.0004,4.3012,0.9488,45.4728,0.0,2.8017,0.9162,183.1615,0.0,3.7667,0.8927,94.4954,0.0,2.4157,0.871,83.4689,0.0,1.4821,0.8764,49.937,0.0,1.9304,0.906,56.3889,0.0,1.226,0.8909,23.6079,0.0027,1.1432,0.9073,31.8287,0.0001,1.4562,0.9239
0000914208,Invesco Ltd.,72.0221,0.0,1.0991,0.896,91.644,0.0,1.2322,0.8833,66.079,0.0,1.4543,0.8886,62.2131,0.0,1.491,0.8947,40.0039,0.0,1.2277,0.8921,63.1467,0.0,1.4773,0.9014,36.7282,0.0,0.9643,0.9039,57.0781,0.0,1.4559,0.9107,85.8513,0.0,1.4042,0.9171,50.5985,0.0,1.5208,0.9121,34.1894,0.0,1.2117,0.9032
0001652044,Alphabet Inc.,0.0,0.0,0.0,0.0,20.5999,0.0083,1.8562,0.9113,42.615,0.0,0.8389,0.9108,47.7348,0.0,1.434,0.9127,23.7176,0.0026,1.0813,0.8984,43.0611,0.0,1.3487,0.8972,19.5385,0.0122,0.9632,0.8965,12.6208,0.1256,0.5455,0.903,39.7058,0.0,1.1804,0.9097,28.352,0.0004,1.0707,0.917,23.3212,0.003,0.9303,0.9114
0001575965,"Gaming & Leisure Properties, Inc.",97.5365,0.0,1.3368,0.9229,99.0479,0.0,1.5318,0.9085,77.5221,0.0,1.6361,0.898,57.5038,0.0,1.1276,0.8985,55.7411,0.0,1.1819,0.8892,103.1071,0.0,1.8561,0.8922,78.182,0.0,2.1524,0.8881,23.8744,0.0024,1.36,0.8948,25.5734,0.0012,1.4127,0.9158,75.4298,0.0,2.0942,0.9339,73.4746,0.0,2.3107,0.9213
0000864749,TRIMBLE INC.,42.3763,0.0,1.4075,0.9208,45.9519,0.0,1.5185,0.8965,38.7768,0.0,1.5659,0.8955,45.9968,0.0,1.5774,0.9041,12.6647,0.1239,0.8419,0.9076,35.5712,0.0,1.2463,0.921,31.5494,0.0001,1.1677,0.9108,32.7676,0.0001,1.2189,0.9137,54.34,0.0,1.7271,0.9043,74.3425,0.0,1.7612,0.9021,19.1708,0.014,1.5993,0.9081
0000899751,TITAN INTERNATIONAL INC,34.5409,0.0,1.0009,0.9149,123.395,0.0,1.3881,0.9123,52.255,0.0,1.1181,0.9088,33.6462,0.0,0.9407,0.8961,50.4943,0.0,1.1016,0.9093,50.6801,0.0,1.0678,0.9134,83.1544,0.0,1.4753,0.9179,62.1872,0.0,1.4099,0.9222,33.6926,0.0,1.1412,0.9066,62.984,0.0,1.8581,0.9122,17.8864,0.0221,0.6261,0.9202
0000874761,AES CORP,24.4062,0.002,0.7137,0.9062,48.4981,0.0,1.0774,0.9106,22.7369,0.0037,0.7821,0.9052,15.6315,0.048,0.5841,0.9034,74.2927,0.0,1.6498,0.9027,125.5457,0.0,1.9624,0.9038,69.9893,0.0,1.3404,0.9074,59.9718,0.0,1.0596,0.9053,71.7276,0.0,1.3184,0.9059,57.7425,0.0,1.0904,0.9087,55.8082,0.0,1.2595,0.9015
0000854775,DIGI INTERNATIONAL INC,48.7486,0.0,2.0573,0.9113,65.3641,0.0,2.2959,0.9152,37.3397,0.0,1.6247,0.9082,26.0926,0.001,1.4494,0.9108,50.4668,0.0,1.9047,0.8978,84.43,0.0,2.1867,0.9021,31.7276,0.0001,1.5144,0.8953,20.2391,0.0095,0.9025,0.909,43.6695,0.0,1.4991,0.915,65.4713,0.0,1.9406,0.912,64.5971,0.0,2.1872,0.9108
0001373670,"Green Brick Partners, Inc.",262.8018,0.0,3.0824,0.9007,44.0587,0.0,1.9246,0.8891,36.7076,0.0,1.8267,0.8868,24.7063,0.0017,1.0369,0.901,25.7899,0.0011,1.3519,0.8948,39.6804,0.0,1.5452,0.9175,114.3148,0.0,1.7959,0.917,94.3192,0.0,1.5367,0.9048,57.895,0.0,1.2335,0.8982,39.2569,0.0,1.2938,0.8962,36.3745,0.0,1.1097,0.9026
0000074208,"UDR, Inc.",44.7585,0.0,1.0736,0.8969,44.5847,0.0,1.0435,0.8998,92.3406,0.0,1.9424,0.8885,103.072,0.0,1.9319,0.887,91.6678,0.0,1.7493,0.8947,120.067,0.0,1.917,0.894,108.3849,0.0,1.8018,0.9052,93.1698,0.0,1.7515,0.9085,74.8976,0.0,1.7227,0.9052,64.9697,0.0,1.6074,0.8997,84.5069,0.0,1.8987,0.8991
0001618673,Performance Food Group Co,0.0,0.0,0.0,0.0,53.2521,0.0,3.4258,0.847,140.5147,0.0,1.7995,0.8578,72.6068,0.0,1.6509,0.8703,35.5708,0.0,1.4492,0.9059,32.7362,0.0001,1.5017,0.8947,44.0716,0.0,1.7175,0.8983,53.6462,0.0,1.9354,0.9045,41.8193,0.0,1.5957,0.8991,29.8108,0.0002,1.2817,0.9004,35.7976,0.0,1.4716,0.9051
0001564708,NEWS CORP,110.596,0.0,2.5274,0.9257,74.1869,0.0,2.1571,0.9324,59.6364,0.0,2.0465,0.9224,55.047,0.0,2.0116,0.9225,32.0003,0.0001,1.5247,0.9096,52.5595,0.0,1.7204,0.8961,91.993,0.0,1.9307,0.8967,80.4804,0.0,1.8422,0.8938,46.4386,0.0,1.2964,0.8826,44.4721,0.0,1.3589,0.8875,57.74,0.0,1.5316,0.901
0001507605,"MARA Holdings, Inc.",107.6072,0.0,1.7687,0.9148,25.4071,0.0013,1.2642,0.8976,16.0634,0.0415,1.0369,0.9075,35.0387,0.0,1.5371,0.9101,19.065,0.0145,1.3696,0.9091,26.4315,0.0009,1.3937,0.8947,43.9215,0.0,1.5929,0.909,23.8363,0.0024,1.0153,0.8939,21.1384,0.0068,1.2158,0.8984,33.1807,0.0001,1.0895,0.9014,59.621,0.0,1.9684,0.9184
